格式化上车站点编号,格式化下车站点编号,一天内刷卡数,上车站点在主城区,下车站点在主城区,OD在主城区
106_U_10,029_U_31,2,True,True,True
106_U_10,106_U_13,1,True,True,True
106_U_11,001_D_06,2,True,True,True
106_U_11,002_U_32,2,True,True,True
106_U_11,002_U_34,1,True,True,True
106_U_11,003_U_06,1,True,True,True
106_U_11,029_U_31,1,True,True,True
106_U_11,105_U_23,1,True,True,True
106_U_11,106_U_13,1,True,True,True
106_U_11,106_U_15,1,True,True,True
106_U_12,001_D_02,1,True,True,True
106_U_12,001_D_03,2,True,True,True
106_U_12,001_D_05,3,True,True,True
106_U_12,001_D_06,2,True,True,True
106_U_12,022_U_42,1,True,True,True
106_U_12,105_U_23,1,True,True,True
106_U_13,001_D_02,2,True,True,True
106_U_13,001_D_04,2,True,True,True
106_U_13,001_D_05,7,True,True,True
106_U_13,001_D_06,3,True,True,True
106_U_13,002_U_31,1,True,True,True
106_U_13,002_U_33,1,True,True,True
106_U_13,017_U_37,1,True,True,True
106_U_13,022_U_40,1,True,True,True
106_U_13,022_U_42,1,True,True,True
106_U_13,029_U_31,2,True,True,True
106_U_13,106_U_09,2,True,True,True
106_U_13,106_U_11,1,True,True,True
106_U_13,106_U_15,1,True,True,True
106_U_13,106_U_27,3,True,True,True
106_U_14,001_D_02,4,True,True,True
106_U_14,001_D_05,2,True,True,True
106_U_14,001_D_06,1,True,True,True
106_U_14,002_U_31,1,True,True,True
106_U_14,002_U_33,2,True,True,True
106_U_14,002_U_34,1,True,True,True
106_U_14,002_U_35,1,True,True,True
106_U_14,003_U_06,2,True,True,True
106_U_14,006_U_44,1,True,True,True
106_U_14,009_U_31,1,True,True,True
106_U_14,016_U_10,1,True,True,True
106_U_14,022_U_40,1,True,True,True
106_U_14,022_U_42,3,True,True,True
106_U_15,001_D_02,3,True,True,True
106_U_15,001_D_03,1,True,True,True
106_U_15,001_D_05,1,True,True,True
106_U_15,001_D_06,3,True,True,True
106_U_15,002_U_30,2,True,True,True
106_U_15,002_U_34,1,True,True,True
106_U_15,016_U_10,3,True,True,True
106_U_15,022_U_42,1,True,True,True
106_U_15,029_U_31,1,True,True,True
106_U_15,106_U_09,1,True,True,True
106_U_15,106_U_11,1,True,True,True
106_U_15,106_U_13,1,True,True,True
106_U_26,001_D_02,5,True,True,True
106_U_26,001_D_05,1,True,True,True
106_U_26,001_D_06,3,True,True,True
106_U_26,002_U_30,3,True,True,True
106_U_26,016_U_10,1,True,True,True
106_U_26,106_U_14,1,True,True,True
106_U_27,001_D_02,6,True,True,True
106_U_27,001_D_05,2,True,True,True
106_U_27,001_D_06,3,True,True,True
106_U_27,017_U_37,1,True,True,True
106_U_27,022_U_42,1,True,True,True
106_U_27,106_U_06,1,True,True,True
106_U_27,106_U_09,1,True,True,True
106_U_27,106_U_13,2,True,True,True
107_U_10,001_U_27,1,True,True,True
107_U_10,001_U_29,1,True,True,True
107_U_10,002_U_38,1,True,True,True
107_U_10,003_D_05,1,True,True,True
107_U_10,012_U_13,1,True,True,True
107_U_10,016_U_10,1,True,True,True
107_U_10,029_U_19,1,True,True,True
107_U_10,107_U_13,1,True,True,True
107_U_10,107_U_26,1,True,True,True
107_U_11,002_U_36,1,True,True,True
107_U_11,002_U_38,1,True,True,True
107_U_11,003_U_05,1,True,True,True
107_U_11,012_U_13,1,True,True,True
107_U_11,017_U_19,1,True,True,True
107_U_11,029_U_19,5,True,True,True
107_U_11,107_U_25,1,True,True,True
107_U_11,107_U_26,1,True,True,True
107_U_12,001_U_27,1,True,True,True
107_U_12,002_U_35,2,True,True,True
107_U_12,002_U_36,5,True,True,True
107_U_12,003_D_05,1,True,True,True
107_U_12,012_U_13,1,True,True,True
107_U_12,017_U_19,4,True,True,True
107_U_12,017_U_20,1,True,True,True
107_U_12,036_U_17,2,True,True,True
107_U_12,107_U_26,1,True,True,True
107_U_13,002_U_36,1,True,True,True
107_U_13,002_U_37,1,True,True,True
107_U_13,003_U_05,1,True,True,True
107_U_13,003_U_06,1,True,True,True
107_U_13,009_U_32,1,True,True,True
107_U_13,016_U_10,3,True,True,True
107_U_13,017_U_19,2,True,True,True
107_U_13,017_U_20,1,True,True,True
107_U_13,029_U_19,2,True,True,True
107_U_13,107_U_11,1,True,True,True
107_U_13,107_U_26,2,True,True,True
107_U_25,001_U_27,3,True,True,True
107_U_25,001_U_29,1,True,True,True
107_U_25,002_U_33,1,True,True,True
107_U_25,002_U_34,1,True,True,True
107_U_25,002_U_37,3,True,True,True
107_U_25,002_U_38,2,True,True,True
107_U_25,003_U_05,1,True,True,True
107_U_25,012_U_13,6,True,True,True
107_U_25,016_U_10,3,True,True,True
107_U_25,017_U_19,2,True,True,True
107_U_25,017_U_20,1,True,True,True
107_U_25,036_U_18,2,True,True,True
107_U_25,107_U_11,1,True,True,True
107_U_25,107_U_26,5,True,True,True
107_U_26,001_U_27,4,True,True,True
107_U_26,002_U_33,1,True,True,True
107_U_26,002_U_34,1,True,True,True
107_U_26,002_U_35,1,True,True,True
107_U_26,002_U_37,5,True,True,True
107_U_26,002_U_38,2,True,True,True
107_U_26,003_D_05,1,True,True,True
107_U_26,012_U_13,1,True,True,True
107_U_26,016_U_10,5,True,True,True
107_U_26,017_U_20,1,True,True,True
107_U_26,107_U_12,1,True,True,True
108_U_02,030_U_32,1,True,True,True
108_U_03,001_D_06,1,True,True,True
108_U_03,003_U_07,3,True,True,True
108_U_03,017_U_17,1,True,True,True
108_U_03,017_U_18,2,True,True,True
108_U_03,017_U_26,2,True,True,True
108_U_03,017_U_28,4,True,True,True
108_U_03,017_U_29,1,True,True,True
108_U_03,018_U_01,1,True,True,True
108_U_03,025_U_29,2,True,True,True
108_U_03,025_U_31,1,True,True,True
108_U_03,026_U_55,2,True,True,True
108_U_03,030_U_41,1,True,True,True
108_U_03,032_U_28,2,True,True,True
108_U_03,102_U_08,4,True,True,True
111_U_04,007_U_15,1,True,True,True
111_U_05,001_D_04,4,True,True,True
111_U_05,001_D_05,1,True,True,True
111_U_05,001_D_06,1,True,True,True
111_U_05,002_U_41,1,True,True,True
112_U_05,024_U_17,1,True,True,True
112_U_05,102_U_08,2,True,True,True
112_U_05,102_U_09,1,True,True,True
112_U_05,112_U_14,1,True,True,True
112_U_05,112_U_19,1,True,True,True
112_U_05,112_U_20,1,True,True,True
112_U_05,112_U_26,1,True,True,True
112_U_05,112_U_27,1,True,True,True
112_U_14,003_U_06,1,True,True,True
112_U_14,017_U_17,1,True,True,True
112_U_14,102_U_07,1,True,True,True
112_U_14,102_U_08,2,True,True,True
112_U_19,002_U_30,1,True,True,True
112_U_19,003_U_06,2,True,True,True
112_U_19,102_U_07,1,True,True,True
112_U_19,102_U_12,2,True,True,True
112_U_19,112_U_20,1,True,True,True
112_U_19,112_U_27,1,True,True,True
112_U_20,002_U_29,1,True,True,True
112_U_20,002_U_31,1,True,True,True
112_U_20,006_U_30,1,True,True,True
112_U_20,016_U_10,1,True,True,True
112_U_20,017_U_17,2,True,True,True
112_U_20,017_U_24,1,True,True,True
112_U_20,102_U_13,1,True,True,True
112_U_20,102_U_17,1,True,True,True
112_U_21,002_U_29,3,True,True,True
112_U_21,003_U_06,1,True,True,True
112_U_21,017_U_17,1,True,True,True
112_U_21,017_U_30,1,True,True,True
112_U_21,112_U_05,2,True,True,True
112_U_21,112_U_27,4,True,True,True
112_U_26,002_U_30,2,True,True,True
112_U_26,017_U_17,2,True,True,True
112_U_26,024_U_17,1,True,True,True
112_U_26,102_U_17,1,True,True,True
112_U_27,002_U_30,2,True,True,True
112_U_27,017_U_17,1,True,True,True
112_U_27,102_U_08,1,True,True,True
112_U_27,112_U_21,2,True,True,True
